username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
tmercswims,https://github.com/tmercswims/tmerc-cogs,d63c49b4cfc30c795336e4fff08cba3795e0fcc0,Python,62.0,61.0,1.0
dobromir-hristov,https://github.com/vuelidate/vuelidate,1f0ca31c30e5032f00dbd14c4791b5ee7928f71d,Python,25.0,14.0,11.0
tomaarsen,https://github.com/nltk/nltk,277711ab1dec729e626b27aab6fa35ea5efbd7e6,Python,34.0,33.0,1.0
tomaarsen,https://github.com/nltk/nltk,2a50a3edc9d35f57ae42a921c621edc160877f4d,Python,40.0,20.0,20.0
yogeshojha,https://github.com/yogeshojha/rengine,158367a231335026b8dba633a76b44de290ad37c,Python,19.0,10.0,9.0
autor nulo,https://github.com/jupyterhub/binderhub,195caac172690456dcdc8cc7a6ca50e05abf8182,Python,2.0,1.0,1.0
spyware-suyash,https://github.com/Morgan-Phoenix/EnroCrypt,e652d56ac60eadfc26489ab83927af13a9b9d8ce,Python,5.0,0.0,5.0
Anon-Artist,https://github.com/facebookresearch/ParlAI,4374fa2aba383db6526ab36e939eb1cf8ef99879,Python,4.0,2.0,2.0
autor nulo,https://github.com/facebookresearch/ParlAI,507d066ef432ea27d3e201da08009872a2f37725,Python,2.0,1.0,1.0
noobpk,https://github.com/django-helpdesk/django-helpdesk,04483bdac3b5196737516398b5ce0383875a5c60,Python,1.0,1.0,0.0
mateuszmandera,https://github.com/zulip/zulip,d5db254ca8167995a1654d1c45ffc74b2fade39a,Python,25.0,23.0,2.0
guits,https://github.com/ceph/ceph,47c33179f9a15ae95cc1579a421be89378602656,Python,75.0,51.0,24.0
noobpk,https://github.com/django-helpdesk/django-helpdesk,a22eb0673fe0b7784f99c6b5fd343b64a6700f06,Python,2.0,1.0,1.0
Shrews,https://github.com/ansible/ansible-runner,3533f265f4349a3f2a0283158cd01b59a6bbc7bd,Python,49.0,38.0,11.0
aresch,https://github.com/aresch/rencode,572ff74586d9b1daab904c6f7f7009ce0143bb75,Python,7.0,7.0,0.0
broken,https://github.com/tensorflow/tensorflow,701cfaca222a82afbeeb17496bd718baa65a67d2,Python,21.0,21.0,0.0
JXRiver,https://github.com/tensorflow/tensorflow,afac8158d43691661ad083f6dd9e56f327c1dcb7,Python,119.0,116.0,3.0
rohan100jain,https://github.com/tensorflow/tensorflow,d3738dd70f1c9ceb547258cbb82d853da8771850,Python,17.0,17.0,0.0
HassanAbouelela,https://github.com/python-discord/bot,67390298852513d13e0213870e50fb3cff1424e0,Python,44.0,40.0,4.0
OzzieIsaacs,https://github.com/janeczku/calibre-web,3e0d8763c377d2146462811e3e4ccf13f0d312ce,Python,9.0,5.0,4.0
lnielsen,https://github.com/inveniosoftware/invenio-drafts-resources,039b0cff1ad4b952000f4d8c3a93f347108b6626,Python,3.0,1.0,2.0
mateuszmandera,https://github.com/zulip/zulip,a014ef75a3a0ed7f24ebb157632ba58751e732c6,Python,86.0,56.0,30.0
adamjmcgrath,https://github.com/auth0/nextjs-auth0,0bbd9f8a0c93af51f607f28633b5fb18c5e48ad6,Python,604.0,571.0,33.0
scoder,https://github.com/lxml/lxml,12fa9669007180a7bb87d990c375cf91ca5b664a,Python,22.0,22.0,0.0
scoder,https://github.com/lxml/lxml,f2330237440df7e8f39c3ad1b1aa8852be3b27c0,Python,68.0,60.0,8.0
autor nulo,https://github.com/Patrowl/PatrowlManager,2287c9715d2e7ef11b44bb0ad4a57727654f2203,Python,21.0,17.0,4.0
ikaharudin,https://github.com/gradio-app/gradio,41bd3645bdb616e1248b2167ca83636a2653f781,Python,5.0,2.0,3.0
tomaarsen,https://github.com/nltk/nltk,1405aad979c6b8080dbbc8e0858f89b2e3690341,Python,66.0,61.0,5.0
Germey,https://github.com/Gerapy/Gerapy,49bcb19be5e0320e7e1535f34fe00f16a3cf3b28,Python,96.0,56.0,40.0
OzzieIsaacs,https://github.com/janeczku/calibre-web,0c0313f375bed7b035c8c0482bbb09599e16bfcf,Python,2.0,1.0,1.0
ashahab,https://github.com/horovod/horovod,b96ecae4dc69fc0a83c7c2d3f1dde600c20a1b41,Python,18.0,10.0,8.0
mariusandra,https://github.com/posthog/posthog,859d8ed9ac7c5026db09714a26c85c1458abb038,Python,48.0,35.0,13.0
Uzay-G,https://github.com/archivy/archivy,2d8cb29853190d42572b36deb61127e68d6be574,Python,19.0,16.0,3.0
dbczumar,https://github.com/mlflow/mlflow,61984e6843d2e59235d82a580c529920cd8f3711,Python,4.0,2.0,2.0
OzzieIsaacs,https://github.com/janeczku/calibre-web,965352c8d96c9eae7a6867ff76b0db137d04b0b8,Python,4.0,2.0,2.0
nitely,https://github.com/nitely/spirit,8f32f89654d6c30d56e0dd167059d32146fb32ef,Python,175.0,111.0,64.0
IKarbowiak,https://github.com/saleor/saleor,521dfd6394f3926a77c60d8633c058e16d0f916d,Python,115.0,104.0,11.0
