username,repositorio,hash,linguagem_programacao,Classificacao,tempo_criacao
mihaimaruseac,https://github.com/tensorflow/tensorflow,578e634b4f1c1c684d4b4294f9e5281b2133b3ed,Rust,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,da857cfa0fde8f79ad0afdbc94e88b5d4bbec764,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,718721986aa137691ee23f03638867151f74935f,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,4a91f2069f7145aab6ba2d8cfe41be8a110c18a5,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,537bc7c723439b9194a358f64d871dd326c18887,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,8933b8a21280696ab119b63263babdb54c298538,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1e206baedf8bef0334cca3eb92bab134ef525a28,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,d94ffe08a65400f898241c0374e9edc6fa8ed257,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,bb6a0383ed553c286f87ca88c207f6774d5c4a8f,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,eb921122119a6b6e470ee98b89e65d721663179d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,15691e456c7dc9bd6be203b09765b063bf4a380c,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,d6b57f461b39fd1aa8c1b870f1b974aac3554955,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0575b640091680cfb70f4dd93e70658de43b94f9,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
keulinho,https://github.com/shopware/platform,abe9f69e1f667800f974acccd3047b4930e4b423,Ruby,NÃO FAMILIAR,2015-11-19 18:41:08+00:00
mokaddem,https://github.com/MISP/MISP,af50add82433eb2a740c3621b99d9d14d2b1e192,JavaScript,NÃO FAMILIAR,2014-03-17 16:16:02+00:00
daaku,https://github.com/daaku/nodejs-tmpl,4c654e4d1542f329ed561fd95ccd80f30c6872d6,JavaScript,NÃO FAMILIAR,2008-02-21 21:44:48+00:00
fabiocaccamo,https://github.com/fabiocaccamo/utils.js,102efafb291ce1916985514440d3bf8a6826890a,JavaScript,NÃO FAMILIAR,2011-09-08 09:09:12+00:00
amschuma-ntap,https://github.com/torvalds/linux,6d1c0f3d28f98ea2736128ed3e46821496dc3a8c,C,NÃO FAMILIAR,2023-09-06 14:15:16+00:00
chucklever,https://github.com/torvalds/linux,7b08cf62b1239a4322427d677ea9363f0ab677c6,C,NÃO FAMILIAR,2012-10-18 05:00:14+00:00
n5a5,https://github.com/dbeaver/dbeaver,4debf8f25184b7283681ed3fb5e9e887d9d4fe22,Java,NÃO FAMILIAR,2017-02-25 21:10:45+00:00
ejurgensen,https://github.com/owntone/owntone-server,246d8ae0cef27377e5dfe9ee3ad87e864d6b6266,C++,NÃO FAMILIAR,2011-10-27 21:52:58+00:00
chenbo-xia,https://github.com/DPDK/dpdk,6442c329b9d2ded0f44b27d2016aaba8ba5844c5,C,NÃO FAMILIAR,2020-03-26 01:36:07+00:00
drauggres,https://github.com/netristv/ws-scrcpy,e83cf65438bef83a3503b25358bba97bcc156fef,TypeScript,NÃO FAMILIAR,2014-06-04 17:00:23+00:00
JC5,https://github.com/firefly-iii/firefly-iii,a85b6420c19ace35134f896e094e1971d8c7954b,PHP,NÃO FAMILIAR,2013-11-08 16:29:14+00:00
JC5,https://github.com/firefly-iii/firefly-iii,8662dfa4c0f71efef61c31dc015c6f723db8318d,PHP,NÃO FAMILIAR,2013-11-08 16:29:14+00:00
yogeshojha,https://github.com/yogeshojha/rengine,158367a231335026b8dba633a76b44de290ad37c,Python,NÃO FAMILIAR,2016-02-13 19:24:57+00:00
mattpass,https://github.com/icecoder/icecoder,51cf24b2a39138e6a7b5739ef59eb38cd7c39763,PHP,NÃO FAMILIAR,2012-01-07 09:06:38+00:00
BlackHole1,https://github.com/netless-io/flat-server,425aa970f6366874c61aa1466527fced5501e476,TypeScript,NÃO FAMILIAR,2014-07-18 06:13:21+00:00
andersk,https://github.com/zulip/zulip,3eb2791c3e9695f7d37ffe84e0c2184fae665cb6,HTML,NÃO FAMILIAR,2008-09-27 03:31:09+00:00
sedan07,https://github.com/fiveai/Cachet,27bca8280419966ba80c6fa283d985ddffa84bb6,PHP,NÃO FAMILIAR,2012-02-18 12:56:05+00:00
bgilbert,https://github.com/coreos/coreos-installer,2a36405339c87b16ed6c76e91ad5b76638fbdb0c,Rust,NÃO FAMILIAR,2010-08-11 20:06:41+00:00
mhertsch,https://github.com/sonicdoe/detect-character-encoding,d44356927b92e3b13e178071bf6d7c671766f588,C++,NÃO FAMILIAR,2014-08-15 14:48:59+00:00
Philip-Larsen-Donnelly,https://github.com/dhis2/dhis2-core,16674ac75127b0e83691c6b1c9ce745e67ab58b6,JavaScript,NÃO FAMILIAR,2018-01-21 19:08:17+00:00
lainsr,https://github.com/OpenOLAT/OpenOLAT,2cf73c972e23ccd69cc1e103e43c2c8253571d3e,Java,NÃO FAMILIAR,2012-05-07 07:15:47+00:00
lainsr,https://github.com/OpenOLAT/OpenOLAT,5668a41ab3f1753102a89757be013487544279d5,Java,NÃO FAMILIAR,2012-05-07 07:15:47+00:00
lainsr,https://github.com/OpenOLAT/OpenOLAT,699490be8e931af0ef1f135c55384db1f4232637,Java,NÃO FAMILIAR,2012-05-07 07:15:47+00:00
spyware-suyash,https://github.com/Morgan-Phoenix/EnroCrypt,e652d56ac60eadfc26489ab83927af13a9b9d8ce,Python,NÃO FAMILIAR,
charleskorn,https://github.com/charleskorn/kaml,e18785d043fc6324c81e968aae9764b4b060bc6a,Scala,NÃO FAMILIAR,2013-03-31 06:16:25+00:00
dlemstra,https://github.com/ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,Objective-C,NÃO FAMILIAR,2015-01-06 21:16:09+00:00
dlemstra,https://github.com/ImageMagick/ImageMagick,35893e7cad78ce461fcaffa56076c11700ba5e4e,Objective-C,NÃO FAMILIAR,2015-01-06 21:16:09+00:00
FrankEnderman,https://github.com/FrankEnderman/Butter,a4fd717e848306f04f2823ea5f617e4da9f5bbdb,Batchfile,NÃO FAMILIAR,2021-09-08 14:58:58+00:00
noobpk,https://github.com/django-helpdesk/django-helpdesk,2c7065e0c4296e0c692fb4a7ee19c7357583af30,HTML,NÃO FAMILIAR,2017-09-10 12:06:06+00:00
dlemstra,https://github.com/ImageMagick/ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e,C++,NÃO FAMILIAR,2015-01-06 21:16:09+00:00
JC5,https://github.com/firefly-iii/firefly-iii,03a1601bf343181df9f405dd2109aec483cb7053,HTML,NÃO FAMILIAR,2013-11-08 16:29:14+00:00
JC5,https://github.com/firefly-iii/firefly-iii,518b4ba5a7a56760902758ae0a2c6a392c2f4d37,PHP,NÃO FAMILIAR,2013-11-08 16:29:14+00:00
martin-frbg,https://github.com/xianyi/OpenBLAS,2be5ee3cca97a597f2ee2118808a2d5eacea050c,Markdown,NÃO FAMILIAR,2013-12-15 21:02:59+00:00
martin-frbg,https://github.com/xianyi/OpenBLAS,337b65133df174796794871b3988cd03426e6d41,Markdown,NÃO FAMILIAR,2013-12-15 21:02:59+00:00
martin-frbg,https://github.com/xianyi/OpenBLAS,ddb0ff5353637bb5f5ad060c9620e334c143e3d7,Markdown,NÃO FAMILIAR,2013-12-15 21:02:59+00:00
martin-frbg,https://github.com/xianyi/OpenBLAS,fe497efa0510466fd93578aaf9da1ad8ed4edbe7,Markdown,NÃO FAMILIAR,2013-12-15 21:02:59+00:00
mark-unwin,https://github.com/Opmantek/open-audit,c7595cbb092e410a487f03c0eb536cf19e538860,PHP,NÃO FAMILIAR,2014-09-01 10:16:48+00:00
xiaokangwang,https://github.com/v2fly/v2ray-core,c1af2bfd7aa59a4482aa7f6ec4b9208c1d350b5c,Go,NÃO FAMILIAR,2012-06-23 05:58:44+00:00
xiaq,https://github.com/elves/elvish,ccc2750037bbbfafe9c1b7a78eadd3bd16e81fe5,unknown,NÃO FAMILIAR,2011-01-25 03:45:23+00:00
johnxnguyen,https://github.com/wireapp/wire-ios,b0e7bb3b13dd8212032cb46e32edf701694687c7,Batchfile,NÃO FAMILIAR,2017-05-11 17:47:34+00:00
mayankmetha,https://github.com/mayankmetha/Rucky,5e3a477365009f488a73efd26a91168502de1b93,Java,NÃO FAMILIAR,2013-05-19 17:08:54+00:00
Zales0123,https://github.com/Sylius/PayPalPlugin,2adc46be2764ccee22b4247139b8056fb8d1afff,HTML,NÃO FAMILIAR,2013-12-18 08:17:53+00:00
V-B,https://github.com/surveysolutions/surveysolutions,99e7e8345cb98f2eda08e37976e3d3aeb49971c9,Markdown,NÃO FAMILIAR,2013-07-05 17:01:58+00:00
lainsr,https://github.com/OpenOLAT/OpenOLAT,418bb509ffcb0e25ab4390563c6c47f0458583eb,Java,NÃO FAMILIAR,2012-05-07 07:15:47+00:00
accognet,https://github.com/Combodo/iTop,c8f3d23d30c018bc44189b38fa34a5fffb4edb22,PHP,NÃO FAMILIAR,2019-11-04 14:41:10+00:00
accognet,https://github.com/Combodo/iTop,83125d9ae16cfb2527b9d0ab0805a68b863244a0,PHP,NÃO FAMILIAR,2019-11-04 14:41:10+00:00
tobiasKaminsky,https://github.com/nextcloud/android,b6ecf515b38c2d82d32743f27236534f3e03ee0c,Ruby,NÃO FAMILIAR,2013-11-02 09:07:31+00:00
nicolas-van,https://github.com/nicolas-van/modern-async,0010d28de1b15d51db3976080e26357fa7144436,TypeScript,NÃO FAMILIAR,2011-05-16 15:45:16+00:00
vbatts,https://github.com/opencontainers/distribution-spec,ac28cac0557bcd3084714ab09f9f2356fe504923,Markdown,NÃO FAMILIAR,2009-03-25 14:57:43+00:00
tensorflower-gardener,https://github.com/tensorflow/tensorflow,b619c6f865715ca3b15ef1842b5b95edbaa710ad,C++,NÃO FAMILIAR,2016-02-09 22:54:25+00:00
tensorflower-gardener,https://github.com/tensorflow/tensorflow,7731e8dfbe4a56773be5dc94d631611211156659,C++,NÃO FAMILIAR,2016-02-09 22:54:25+00:00
JXRiver,https://github.com/tensorflow/tensorflow,afac8158d43691661ad083f6dd9e56f327c1dcb7,Python,NÃO FAMILIAR,2015-05-23 05:21:37+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,68867bf01239d9e1048f98cbad185bf4761bedd3,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
SeeForTwo,https://github.com/tensorflow/tensorflow,1cb6bb6c2a6019417c9adaf9e6843ba75ee2580b,C++,NÃO FAMILIAR,2020-12-04 05:56:26+00:00
SeeForTwo,https://github.com/tensorflow/tensorflow,3712a2d3455e6ccb924daa5724a3652a86f6b585,C,NÃO FAMILIAR,2020-12-04 05:56:26+00:00
lminiero,https://github.com/meetecho/janus-gateway,f62bba6513ec840761f2434b93168106c7c65a3d,JavaScript,NÃO FAMILIAR,2013-02-24 10:49:40+00:00
lainsr,https://github.com/OpenOLAT/OpenOLAT,336d5ce80681be61a0bbf4f73d2af5d1ff67e93a,Java,NÃO FAMILIAR,2012-05-07 07:15:47+00:00
lainsr,https://github.com/OpenOLAT/OpenOLAT,c450df7d7ffe6afde39ebca6da9136f1caa16ec4,Java,NÃO FAMILIAR,2012-05-07 07:15:47+00:00
David-Development,https://github.com/nextcloud/news-android,05449cb666059af7de2302df9d5c02997a23df85,Java,NÃO FAMILIAR,2013-05-21 13:47:33+00:00
noahmoss,https://github.com/metabase/metabase,042a36e49574c749f944e19cf80360fd3dc322f0,Markdown,NÃO FAMILIAR,2017-10-12 17:31:55+00:00
antobinary,https://github.com/bigbluebutton/bigbluebutton,62040bdcb3c2f993ba72ab89f4db2015e18d1706,Shell,NÃO FAMILIAR,2014-01-03 16:16:16+00:00
OzzieIsaacs,https://github.com/janeczku/calibre-web,3e0d8763c377d2146462811e3e4ccf13f0d312ce,Python,NÃO FAMILIAR,2014-01-18 18:58:36+00:00
cdanis,https://github.com/wikimedia/mediawiki,781caf83dba90c18349f930bbaaa0e89f003f874,PHP,NÃO FAMILIAR,2011-10-30 15:36:48+00:00
ty60,https://github.com/torvalds/linux,30e29a9a2bc6a4888335a6ede968b75cd329657a,C,NÃO FAMILIAR,2017-05-09 08:18:21+00:00
williamh,https://github.com/OpenRC/openrc,63db2d99e730547339d1bdd28e8437999c380cae,C,NÃO FAMILIAR,2009-03-17 19:10:38+00:00
error ao obter,https://github.com/substack/node-shell-quote,5799416ed454aa4ec9afafc895b4e31760ea1abe,JavaScript,NÃO FAMILIAR,
maxvs1,https://github.com/torvalds/linux,fa40d9734a57bcbfa79a280189799f76c88f7bb0,C,NÃO FAMILIAR,2021-07-26 14:10:57+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,487afc371e5c0dfbbc07cd002333c5bcd949d0f4,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,2d2869c1a1e874c46a8c3c5475614ce769bbbd59,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,0377b2152c0e59c8f35297f9a9b6ee335a62d963,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
mirabilos,https://github.com/wbx-github/uclibc-ng,0f822af0445e5348ce7b7bd8ce1204244f31d174,SQL,NÃO FAMILIAR,2011-06-20 07:22:34+00:00
joeattardi,https://github.com/joeattardi/emoji-button,fe54bef107eb3f74873a4018f2ff49fa124c6a2e,TypeScript,NÃO FAMILIAR,2010-03-09 18:24:09+00:00
pchickey,https://github.com/bytecodealliance/lucet,7c7757c772fb709c61b1442bcc1e1fbee97bf4a8,Rust,NÃO FAMILIAR,2009-08-23 19:33:01+00:00
deivid-rodriguez,https://github.com/rubygems/rubygems,0fad1ccfe9dd7a3c5b82c1496df3c2b4842870d3,Markdown,NÃO FAMILIAR,2012-11-26 01:44:09+00:00
apple502j,https://github.com/ScratchVerifier/ScratchOAuth2,d856dc704b2504cd3b92cf089fdd366dd40775d6,PHP,NÃO FAMILIAR,2017-11-01 08:16:38+00:00
apple502j,https://github.com/ScratchVerifier/ScratchOAuth2,a91879bd58fa83b09283c0708a1864cdf067c64a,PHP,NÃO FAMILIAR,2017-11-01 08:16:38+00:00
apple502j,https://github.com/ScratchVerifier/ScratchOAuth2,1603f04e44ef67dde6ccffe866d2dca16defb293,PHP,NÃO FAMILIAR,2017-11-01 08:16:38+00:00
apple502j,https://github.com/InternationalScratchWiki/scratch-confirmaccount-v3,5ed5479de0a279377aa9f64362481efb4e75d8f9,PHP,NÃO FAMILIAR,2017-11-01 08:16:38+00:00
zaidka,https://github.com/genieacs/genieacs,7f295beeecc1c1f14308a93c82413bb334045af6,TypeScript,NÃO FAMILIAR,2011-08-13 00:20:51+00:00
michaellarabel,https://github.com/phoronix-test-suite/phoronix-test-suite,4f18296a1862fe54a4c58701a1f5ec6bd62a4d94,PHP,NÃO FAMILIAR,2013-11-25 22:44:46+00:00
michaellarabel,https://github.com/phoronix-test-suite/phoronix-test-suite,5755b3bf979cd04caa6feee07e403a5be5ac320e,PHP,NÃO FAMILIAR,2013-11-25 22:44:46+00:00
BraisGabin,https://github.com/detekt/detekt,c965a8d2a6bbdb9bcfc6acfa7bbffd3da81f5395,Scala,NÃO FAMILIAR,2011-04-10 23:05:26+00:00
OzzieIsaacs,https://github.com/janeczku/calibre-web,0c0313f375bed7b035c8c0482bbb09599e16bfcf,Python,NÃO FAMILIAR,2014-01-18 18:58:36+00:00
bobthecow,https://github.com/bobthecow/mustache.php,579ffa5c96e1d292c060b3dd62811ff01ad8c24e,PHP,NÃO FAMILIAR,2009-02-11 14:30:34+00:00
Nav-Prak,https://github.com/ptrofimov/beanstalk_console,e351c8260ec1d3718d9e475ee57c7e12c47f19da,PHP,NÃO FAMILIAR,2019-08-18 04:02:07+00:00
bobimicroweber,https://github.com/microweber/microweber,e607e5f745cd99d5c06a7fce16b3577fab8e1250,JavaScript,NÃO FAMILIAR,2019-05-13 10:07:06+00:00
trufae,https://github.com/radareorg/radare2,9650e3c352f675687bf6c6f65ff2c4a3d0e288fa,C++,NÃO FAMILIAR,2014-01-17 17:15:48+00:00
trufae,https://github.com/radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,C++,NÃO FAMILIAR,2014-01-17 17:15:48+00:00
noobpk,https://github.com/ptrofimov/beanstalk_console,5aea5f912f6e6d19dedb1fdfc25a29a2e1fc1694,PHP,NÃO FAMILIAR,2017-09-10 12:06:06+00:00
michaellarabel,https://github.com/phoronix-test-suite/phoronix-test-suite,1eac9260c8313f0cfc77837ec676f4e6d68bd833,PHP,NÃO FAMILIAR,2013-11-25 22:44:46+00:00
0xdcarns,https://github.com/gravitl/netmaker,9bee12642986cb9534e268447b70e6f0f03c59cf,Go,NÃO FAMILIAR,2020-12-08 16:03:29+00:00
Uzay-G,https://github.com/archivy/archivy,2d8cb29853190d42572b36deb61127e68d6be574,Python,NÃO FAMILIAR,2019-07-14 18:16:19+00:00
frobware,https://github.com/haproxy/haproxy,bfb15ab34ead85f64cd6da0e9fb418c9cd14cee8,C,NÃO FAMILIAR,2011-07-28 08:27:45+00:00
OzzieIsaacs,https://github.com/janeczku/calibre-web,965352c8d96c9eae7a6867ff76b0db137d04b0b8,Python,NÃO FAMILIAR,2014-01-18 18:58:36+00:00
iliajie,https://github.com/webmin/webmin,39ea464f0c40b325decd6a5bfb7833fa4a142e38,Perl,NÃO FAMILIAR,2013-05-14 10:17:17+00:00
kingjia90,https://github.com/pimcore/pimcore,e786fd44aac46febdbf916ed6c328fbe645d80bf,JavaScript,NÃO FAMILIAR,2013-11-22 22:25:17+00:00
kingjia90,https://github.com/pimcore/pimcore,8ab06bfbb5a05a1b190731d9c7476ec45f5ee878,JavaScript,NÃO FAMILIAR,2013-11-22 22:25:17+00:00
nvoxland,https://github.com/liquibase/liquibase,33d9d925082097fb1a3d2fc8e44423d964cd9381,CoffeeScript,NÃO FAMILIAR,2010-10-13 18:01:35+00:00
jbtronics,https://github.com/part-db/part-db,9cd4eee393028aa4cab70fcbac284b0028c0bc95,PHP,NÃO FAMILIAR,2013-09-08 09:00:19+00:00
bobimicroweber,https://github.com/microweber/microweber,de6d17b52d261902653fbdd2ecefcaac82e54256,Shell,NÃO FAMILIAR,2019-05-13 10:07:06+00:00
fanpu,https://github.com/autolab/autolab,02d76ab3737689bba95ffe9a1c69ca5166d71c6b,Ruby,NÃO FAMILIAR,2014-11-12 23:48:11+00:00
joaogmauricio,https://github.com/prasathmani/tinyfilemanager,154947ef83efeb68fc2b921065392b6a7fc9c965,PHP,NÃO FAMILIAR,2015-12-21 12:41:01+00:00
polonel,https://github.com/polonel/trudesk,c4b262c2613d4a8865de0b3252112544bd81997a,CoffeeScript,NÃO FAMILIAR,2011-02-19 02:01:20+00:00
ofalk,https://github.com/vgropp/bwm-ng,9774f23bf78a6e6d3ae4cfe3d73bad34f2fdcd17,C,NÃO FAMILIAR,2011-02-23 15:34:35+00:00
foosel,https://github.com/octoprint/octoprint,8087528e4a7ddd15c7d95ff662deb5ef7de90045,Python,NÃO FAMILIAR,2009-05-12 13:04:35+00:00
edeutsch,https://github.com/rtxteam/rtx,fa2797e656e3dba18f990a2db1f0f029d41f1921,Python,NÃO FAMILIAR,2015-06-02 03:59:59+00:00
albogdano,https://github.com/erudika/scoold,62a0e92e1486ddc17676a7ead2c07ff653d167ce,Java,NÃO FAMILIAR,2010-07-28 12:01:27+00:00
polonel,https://github.com/polonel/trudesk,889876f66c9a5b28f019258e329310c31d72cbd2,Python,NÃO FAMILIAR,2011-02-19 02:01:20+00:00
albogdano,https://github.com/erudika/para,9d844f31333475a0394dd14b901ea50674b281f8,Java,NÃO FAMILIAR,2010-07-28 12:01:27+00:00
edeutsch,https://github.com/rtxteam/rtx,9bb109b0014f952f315c7b89e0f29a9ba84ee04c,Python,NÃO FAMILIAR,2015-06-02 03:59:59+00:00
yogeshojha,https://github.com/yogeshojha/rengine,8277cec0f008a0451371a92e7e0bf082ab3f0c34,Python,NÃO FAMILIAR,2016-02-13 19:24:57+00:00
albogdano,https://github.com/erudika/para,fa677c629842df60099daa9c23bd802bc41b48d1,Java,NÃO FAMILIAR,2010-07-28 12:01:27+00:00
alcalbg,https://github.com/filegator/filegator,fcd3995f64f5dfc6a4c2c059cc22a2fef1e81225,PHP,NÃO FAMILIAR,2012-03-27 03:27:15+00:00
alcalbg,https://github.com/filegator/filegator,6e2b68f17f48cdc1d6a4a93a2369d2069fe64989,PHP,NÃO FAMILIAR,2012-03-27 03:27:15+00:00
polonel,https://github.com/polonel/trudesk,ae904d37eaa38bffebfbfe8e949c0385c63e3263,CoffeeScript,NÃO FAMILIAR,2011-02-19 02:01:20+00:00
kriszyp,https://github.com/Venemo/node-lmdb,97760104c0fd311206b88aecd91fa1f59fe2b85a,C++,NÃO FAMILIAR,2008-11-12 14:07:29+00:00
notlesh,https://github.com/paritytech/frontier,8a93fdc6c9f4eb1d2f2a11b7ff1d12d70bf5a664,Rust,NÃO FAMILIAR,2012-12-05 02:36:33+00:00
alistair3149,https://github.com/StarCitizenTools/mediawiki-extensions-ShortDescription,bf568edd892adb8528dcb64f75dddf3eeaccc12c,Go,NÃO FAMILIAR,2014-10-16 01:40:37+00:00
clkskw,https://github.com/liyansong2018/elfspirit,c5b0f5a9a24f2451bbeda4751d67633bc375e608,C++,NÃO FAMILIAR,2021-03-27 11:43:42+00:00
adiroiban,https://github.com/twisted/twisted,89c395ee794e85a9657b112c4351417850330ef9,Markdown,NÃO FAMILIAR,2010-02-16 13:51:31+00:00
ishark,https://github.com/tensorflow/tensorflow,23968a8bf65b009120c43b5ebcceaf52dbc9e943,C++,NÃO FAMILIAR,2011-04-11 23:21:32+00:00
ishark,https://github.com/tensorflow/tensorflow,37c01fb5e25c3d80213060460196406c43d31995,C++,NÃO FAMILIAR,2011-04-11 23:21:32+00:00
aaudiber,https://github.com/tensorflow/tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,C++,NÃO FAMILIAR,2013-02-02 06:47:59+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,6f4d3e8139ec724dbbcb40505891c81dd1052c4a,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
ishark,https://github.com/tensorflow/tensorflow,53b0dd6dc5957652f35964af16b892ec9af4a559,C++,NÃO FAMILIAR,2011-04-11 23:21:32+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,2b7100d6cdff36aa21010a82269bc05a6d1cc74a,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,adbbabdb0d3abb3cdeac69e38a96de1d678b24b3,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
artf,https://github.com/artf/grapesjs,13e85d152d486b968265c4b8017e8901e7d89ff3,TypeScript,NÃO FAMILIAR,2015-03-23 14:34:03+00:00
Sant268,https://github.com/Sant268/CVE-2022-22851,17381378bdb7c9f7b3326af6fb79cf68ca9f9d3d,Markdown,NÃO FAMILIAR,2017-03-21 06:15:53+00:00
alessandrod,https://github.com/solana-labs/rbpf,e61e045f8c244de978401d186dcfd50838817297,Rust,NÃO FAMILIAR,2009-03-10 14:48:19+00:00
ftkg,https://github.com/heroiclabs/nakama,e2e02fce80ff33ce45f8a6ebc0b7a99ee0b03824,Go,NÃO FAMILIAR,2012-11-09 13:38:41+00:00
gregkh,https://github.com/gregkh/usbview,bf374fa4e5b9a756789dfd88efa93806a395463b,HTML,NÃO FAMILIAR,2008-06-25 05:46:49+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a4e401da71458d253b05e41f28637b65baf64be4,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,c2b31ff2d3151acb230edc3f5b1832d2c713a9e0,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,97282c6d0d34476b6ba033f961590b783fa184cd,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1b54cadd19391b60b6fcccd8d076426f7221d5e8,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e952a89b7026b98fe8cbe626514a93ed68b7c510,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a68f68061e263a88321c104a6c911fe5598050a8,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,b51b82fe65ebace4475e3c54eb089c18a4403f1c,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,8a513cec4bec15961fbfdedcaa5376522980455c,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,5b491cd5e41ad63735161cec9c2a568172c8b6a3,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,cb164786dc891ea11d3a900e90367c339305dc7b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ef1d027be116f25e25bb94a60da491c2cf55bd0b,Rust,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0657c83d08845cc434175934c642299de2c0f042,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,fcd18ce3101f245b083b30655c27b239dc72221e,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,4f38b1ac8e42727e18a2f0bde06d3bee8e77b250,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,c79ccba517dbb1a0ccb9b01ee3bd2a63748b60dd,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,92dba16749fae36c246bec3f9ba474d9ddeb7662,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1361fb7e29449629e1df94d44e0427ebec8c83c7,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1fb27733f943295d874417630edd3b38b34ce082,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,240655511cd3e701155f944a972db71b6c0b1bb6,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,c2426bba00a01de6913738df8fa78e0215fcce02,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
