username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
akallabeth,https://github.com/FreeRDP/FreeRDP,58a3122250d54de3a944c487776bcd4d1da4721e,C++,146.0,113.0,33.0
akallabeth,https://github.com/FreeRDP/FreeRDP,c0fd449ec0870b050d350d6d844b1ea6dad4bc7d,C,2.0,1.0,1.0
akallabeth,https://github.com/FreeRDP/FreeRDP,6ade7b4cbfd71c54b3d724e8f2d6ac76a58e879a,C,9.0,9.0,0.0
olleharstedt,https://github.com/LimeSurvey/LimeSurvey,daf50ebb16574badfb7ae0b8526ddc5871378f1b,PHP,21.0,9.0,12.0
Shnoulle,https://github.com/LimeSurvey/LimeSurvey,04b118acce2a74306f365ef329cbe00efc399b26,PHP,3.0,1.0,2.0
jim-p,https://github.com/pfsense/pfsense,3c1e53dabe966f27c9097a5a923e77f49ae5fffa,PHP,2.0,1.0,1.0
iglocska,https://github.com/MISP/MISP,30ff4b6451549dae7b526d4fb3a49061311ed477,PHP,75.0,65.0,10.0
richiejp,https://github.com/torvalds/linux,b9258a2cece4ec1f020715fe3554bc2e360f6264,C,4.0,1.0,3.0
aureliendavid,https://github.com/gpac/gpac,6063b1a011c3f80cee25daade18154e15e4c058c,C,3.0,2.0,1.0
rddunlap,https://github.com/torvalds/linux,aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd,C,6.0,5.0,1.0
jhovold,https://github.com/torvalds/linux,998912346c0da53a6dbb71fab3a138586b596b30,C,10.0,10.0,0.0
jhovold,https://github.com/torvalds/linux,485b06aadb933190f4bc44e006076bc27a23f205,C,23.0,22.0,1.0
jhovold,https://github.com/torvalds/linux,a246b4d547708f33ff4d4b9a7a5dbac741dc89d8,C,18.0,17.0,1.0
mpe,https://github.com/torvalds/linux,53a712bae5dd919521a58d7bad773b949358add0,C,27.0,23.0,4.0
ehristev,https://github.com/linux4sam/at91bootstrap,7753914c9a622c245f3a3cf2af5e24b6a9904213,C,2.0,1.0,1.0
ehristev,https://github.com/linux4sam/at91bootstrap,45419497309ffbf27c17ea7938499aca99168927,C,103.0,53.0,50.0
hutchic,https://github.com/Kong/docs.konghq.com,d693827c32144943a2f45abc017c1321b33ff611,Markdown,12.0,6.0,6.0
aidanholm,https://github.com/crawl/crawl,768f60da87a3fa0b5561da5ade9309577c176d04,C++,17.0,17.0,0.0
aidanholm,https://github.com/crawl/crawl,fc522ff6eb1bbb85e3de60c60a45762571e48c28,C++,5.0,5.0,0.0
SparkiDev,https://github.com/wolfSSL/wolfssl,1de07da61f0c8e9926dcbd68119f73230dae283f,C,132.0,124.0,8.0
lstipakov,https://github.com/OpenVPN/openvpn,37bc691e7d26ea4eb61a8a434ebd7a9ae76225ab,C,3.0,2.0,1.0
mwhudson,https://github.com/CanonicalLtd/subiquity,7db70650feaf513d7fb6f1ca07f2d670a0890613,Python,11.0,11.0,0.0
catenacyber,https://github.com/ntop/nDPI,7ce478a58b4dd29a8d1e6f4e9df2f778613d9202,C,64.0,33.0,31.0
catenacyber,https://github.com/ntop/nDPI,3bbb0cd3296023f6f922c71d21a1c374d2b0a435,C,12.0,12.0,0.0
skvadrik,https://github.com/skvadrik/re2c,c4603ba5ce229db83a2a4fb93e6d4b4e3ec3776a,C++,3.0,2.0,1.0
gburton,https://github.com/gburton/CE-Phoenix,8d0fb97810bc28880415a3a31607f473bfc5fec8,PHP,322.0,161.0,161.0
djmdjm,https://github.com/openssh/openssh-portable,955854cafca88e0cdcd3d09ca1ad4ada465364a1,C,6.0,2.0,4.0
djmdjm,https://github.com/openssh/openssh-portable,aad87b88fc2536b1ea023213729aaf4eaabe1894,C,96.0,59.0,37.0
oy,https://github.com/teeworlds/teeworlds,c68402fa7e279d42886d5951d1ea8ac2facc1ea5,C++,4.0,2.0,2.0
mark-unwin,https://github.com/Opmantek/open-audit,6ffc7f9032c55eaa1c37cf5e070809b7211c7e9a,PHP,14.0,14.0,0.0
robinwatts,https://github.com/ArtifexSoftware/jbig2dec,0726320a4b55078e9d8deb590e477d598b3da66e,C,12.0,12.0,0.0
dscho,https://github.com/libgit2/libgit2,3f7851eadca36a99627ad78cbe56a40d3776ed01,C,19.0,17.0,2.0
dscho,https://github.com/libgit2/libgit2,e1832eb20a7089f6383cfce474f213157f5300cb,C,3.0,2.0,1.0
dscho,https://github.com/libgit2/libgit2,64c612cc3e25eff5fb02c59ef5a66ba7a14751e4,C,5.0,2.0,3.0
michaelni,https://github.com/FFmpeg/FFmpeg,1812352d767ccf5431aa440123e2e260a4db2726,C,3.0,3.0,0.0
AlanStern,https://github.com/torvalds/linux,056ad39ee9253873522f6469c3364964a322912b,C,9.0,8.0,1.0
nbd168,https://github.com/torvalds/linux,b102f0c522cf668c8382c56a4f771b37d011cda2,C,9.0,6.0,3.0
AntonKueltz,https://github.com/AntonKueltz/fastecdsa,4a16daeaf139be20654ef58a9fe4c79dc030458c,Markdown,4.0,2.0,2.0
AntonKueltz,https://github.com/AntonKueltz/fastecdsa,7b64e3efaa806b4daaf73bb5172af3581812f8de,Python,2.0,1.0,1.0
AntonKueltz,https://github.com/AntonKueltz/fastecdsa,e592f106edd5acf6dacedfab2ad16fe6c735c9d1,C++,51.0,50.0,1.0
JediKev,https://github.com/osticket/osticket,fc4c8608fa122f38673b9dddcb8fef4a15a9c884,PHP,3.0,2.0,1.0
autor nulo,https://github.com/torvalds/linux,28d76df18f0ad5bcf5fa48510b225f0ed262a99b,C++,213.0,50.0,163.0
autor nulo,https://github.com/torvalds/linux,b70261a288ea4d2f4ac7cd04be08a9f0f2de4f4d,C,7.0,7.0,0.0
autor nulo,https://github.com/torvalds/linux,3a9b153c5591548612c3955c9600a98150c81875,C,4.0,4.0,0.0
zhengbin13,https://github.com/torvalds/linux,d0c7feaf87678371c2c09b3709400be416b2dc62,C,16.0,16.0,0.0
ZhiqiangLiu26,https://github.com/torvalds/linux,2f95fa5c955d0a9987ffdc3a095e2f4e62c5f2a9,C,16.0,12.0,4.0
autor nulo,https://github.com/gssapi/gssproxy,cb761412e299ef907f22cd7c4146d50c8a792003,C,1.0,1.0,0.0
magnus-karlsson,https://github.com/torvalds/linux,99e3a236dd43d06c65af0a2ef9cb44306aef6e02,C,5.0,2.0,3.0
BuffaloWill,https://github.com/SerpicoProject/Serpico,0b8600414976a5ad733604c7b1428071baf239c2,Ruby,1.0,1.0,0.0
autor nulo,https://github.com/iubenda/iubenda-cookie-class,545e0586320ae6f16204ba548cf533ef75dc2fbd,PHP,4.0,3.0,1.0
kmcb777,https://github.com/mjmlio/mjml,30e29ed2cdaec8684d60a6d12ea07b611c765a12,JavaScript,2.0,2.0,0.0
mjurczak,https://github.com/mjurczak/mbed-coap,4647a68e364401e81dbd370728127d844f221d93,C,71.0,60.0,11.0
cvandeplas,https://github.com/MISP/MISP-maltego,3ccde66dab4096ab5663e69f352992cc73e1160b,Python,283.0,139.0,144.0
dfandrich,https://github.com/libexif/libexif,435e21f05001fb03f9f186fa7cbc69454afd00d1,C,91.0,69.0,22.0
dfandrich,https://github.com/libexif/libexif,ec412aa4583ad71ecabb967d3c77162760169d1f,C,4.0,4.0,0.0
dfandrich,https://github.com/libexif/libexif,e6a38a1a23ba94d139b1fa2cd4519fdcfe3c9bab,C,21.0,21.0,0.0
iglocska,https://github.com/MISP/MISP,2989aa05225aa9b3a592ca50cbf8350ef256909c,PHP,2.0,1.0,1.0
vuvova,https://github.com/mariadb-corporation/mariadb-connector-c,2759b87d72926b7c9b5426437a7c8dd15ff57945,C,57.0,37.0,20.0
akallabeth,https://github.com/FreeRDP/FreeRDP,8fb6336a4072abcee8ce5bd6ae91104628c7bb69,Markdown,18.0,18.0,0.0
peter-mw,https://github.com/microweber/microweber,269320e0e0e06a1785e1a1556da769a34280b7e6,SQL,1.0,0.0,1.0
autor nulo,https://github.com/jerryscript-project/jerryscript,69f8e78c2f8d562bd6d8002b5488f1662ac30d24,C,56.0,30.0,26.0
sehrope,https://github.com/pgjdbc/pgjdbc,14b62aca4764d496813f55a43d050b017e01eb65,Java,482.0,453.0,29.0
thinkpanzer,https://github.com/google/exposure-notifications-internals,8f751a666697c3cae0a56ae3464c2c6cbe31b69e,Markdown,21.0,18.0,3.0
DarthGandalf,https://github.com/znc/znc,2390ad111bde16a78c98ac44572090b33c3bd2d8,C++,10.0,9.0,1.0
DarthGandalf,https://github.com/znc/znc,d229761821da38d984a9e4098ad96842490dc001,C++,18.0,16.0,2.0
NavigateCMS,https://github.com/NavigateCMS/Navigate-CMS,88b41c7665ac7181be063b7a541dded7b207d9e7,PHP,317.0,208.0,109.0
NavigateCMS,https://github.com/NavigateCMS/Navigate-CMS,e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,PHP,197.0,142.0,55.0
gollub,https://github.com/kravietz/pam_tacplus,4a9852c31c2fd0c0e72fbb689a586aabcfb11cb0,C,4.0,2.0,2.0
kevin8t8,https://github.com/muttmua/mutt,3e88866dc60b5fa6aaba6fd7c1710c12c1c3cd01,C,16.0,16.0,0.0
WOOSEUNGHOON,https://github.com/antirez/redis,ef764dde1cca2f25d00686673d1bc89448819571,C,10.0,6.0,4.0
vmauery,https://github.com/openbmc/phosphor-host-ipmid,b265455a2518ece7c004b43c144199ec980fc620,C++,4.0,2.0,2.0
dbatyai,https://github.com/jerryscript-project/jerryscript,c2b662170245a16f46ce02eae68815c325d99821,C,9.0,6.0,3.0
rolfschmidt,https://github.com/zammad/zammad,6e56aee25439b7a3211a6704a9d60453ad623ae4,Ruby,45.0,43.0,2.0
bradh352,https://github.com/c-ares/c-ares,1cc7e83c3bdfaafbc5919c95025592d8de3a170e,C,1.0,1.0,0.0
bk138,https://github.com/LibVNC/libvncserver,33441d90a506d5f3ae9388f2752901227e430553,C,3.0,2.0,1.0
tobydox,https://github.com/LibVNC/libvncserver,38e98ee61d74f5f5ab4aa4c77146faad1962d6d0,C,30.0,19.0,11.0
tobydox,https://github.com/LibVNC/libvncserver,57433015f856cc12753378254ce4f1c78f5d9c7b,C,23.0,21.0,2.0
tobydox,https://github.com/LibVNC/libvncserver,23e5cbe6b090d7f22982aee909a6a618174d3c2d,C,11.0,7.0,4.0
tobydox,https://github.com/LibVNC/libvncserver,53073c8d7e232151ea2ecd8a1243124121e10e2d,C,11.0,7.0,4.0
tobydox,https://github.com/LibVNC/libvncserver,a6788d1da719ae006605b78d22f5a9f170b423af,C,2.0,1.0,1.0
tobydox,https://github.com/LibVNC/libvncserver,74e8a70f2c9a5248d6718ce443e07c7ed314dfff,C,6.0,3.0,3.0
bk138,https://github.com/LibVNC/libvncserver,8937203441ee241c4ace85da687b7d6633a12365,C,3.0,3.0,0.0
jhthorsen,https://github.com/Nordaaker/convos,54d1763ac65c05aad27ad454b4e5a62ba8352d39,Perl,81.0,50.0,31.0
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP,18.0,9.0,9.0
eldy,https://github.com/Dolibarr/dolibarr,22ca5e067189bffe8066df26df923a386f044c08,PHP,7.0,3.0,4.0
autor nulo,https://github.com/OCSInventory-NG/OCSInventory-ocsreports,da72e0fddaeceee44fbbd7241e07e5d53d1eee64,PHP,2.0,1.0,1.0
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C,43.0,42.0,1.0
iglocska,https://github.com/MISP/MISP,609bfbd450c933d21c50c9f0161d633c43413eb6,PHP,16.0,11.0,5.0
ziajka,https://github.com/GNS3/ubridge,2eb0d1dab6a6de76cf3556130a2d52af101077db,C,27.0,20.0,7.0
AXDOOMER,https://github.com/AXDOOMER/doom-vanille,8a6d9a02fa991a91ff90ccdc73b5ceabaa6cb9ec,C,2.0,1.0,1.0
ohader,https://github.com/FriendsOfTYPO3/mediace,fa29ffd3e8b275782a8600d2406e1b1e5e16ae75,PHP,9.0,7.0,2.0
melekes,https://github.com/tendermint/tendermint,480b995a31727593f58b361af979054d17d84340,Go,112.0,108.0,4.0
ohader,https://github.com/TYPO3/TYPO3.CMS,85d3e70dff35a99ef53f4b561114acfa9e5c47e1,PHP,8.0,4.0,4.0
hannob,https://github.com/schokokeksorg/freewvs,18bbf2043e53f69e0119d24f8ae4edb274afb9b2,Python,2.0,1.0,1.0
hannob,https://github.com/schokokeksorg/freewvs,83a6b55c0435c69f447488b791555e6078803143,Python,6.0,5.0,1.0
trasher,https://github.com/glpi-project/glpi,a4baa64114eb92fd2adf6056a36e0582324414ba,PHP,36.0,29.0,7.0
minrk,https://github.com/jupyterhub/kubespawner,3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,Python,44.0,28.0,16.0
autor nulo,https://github.com/spiral-project/ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,Python,4.0,2.0,2.0
Beechwell,https://github.com/intranda/goobi-viewer-core,44ceb8e2e7e888391e8a941127171d6366770df3,Java,2.0,2.0,0.0
LukeTowers,https://github.com/octobercms/library,28310d4fb336a1741b39498f4474497644a6875c,PHP,120.0,120.0,0.0
ldez,https://github.com/containous/traefik,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,Go,77.0,75.0,2.0
dvz,https://github.com/mybb/mybb,37ad29dcd25489a37bdd89ebac761f22492558b0,JavaScript,13.0,6.0,7.0
Flyingmana,https://github.com/OpenMage/magento-lts,7c526bc6a6a51b57a1bab4c60f104dc36cde347a,PHP,2.0,1.0,1.0
lachlan-00,https://github.com/ampache/ampache,e92cb6154c32c513b9c07e5fdbf5ac7de81ef5ed,PHP,14.0,8.0,6.0
psychobunny,https://github.com/psychobunny/nodebb-plugin-blog-comments,cf43beedb05131937ef46f365ab0a0c6fa6ac618,JavaScript,4.0,2.0,2.0
Kenny2github,https://github.com/InternationalScratchWiki/mediawiki-scratch-login,70849ef375016a1061490c8c4744046dbfc3e679,PHP,3.0,2.0,1.0
Zephyrkul,https://github.com/zephyrkul/FluffyCogs,6b9f3b862e1f0a5429c62f3090f814e53a242347,Python,72.0,44.0,28.0
themiron,https://github.com/accel-ppp/accel-ppp,2324bcd5ba12cf28f47357a8f03cd41b7c04c52b,C,234.0,126.0,108.0
cedric-anne,https://github.com/glpi-project/glpi,a8109d4ee970a222faf48cf48fae2d2f06465796,PHP,9.0,8.0,1.0
Naleksuh,https://github.com/InternationalScratchWiki/wiki-scratchsig,4160a39a20eebeb63a59eb7597a91b961eca6388,PHP,2.0,1.0,1.0
technosophos,https://github.com/helm/helm,055dd41cbe53ce131ab0357524a7f6729e6e40dc,Go,50.0,48.0,2.0
technosophos,https://github.com/helm/helm,809e2d999e2c33e20e77f6bff30652d79c287542,Go,101.0,93.0,8.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,27b417360cbd671ef55915e4bb6bb06af8b8a832,C++,2.0,1.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++,32.0,17.0,15.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,adf095206f25471e864a8e63a0f1caef53a0e3a6,C++,63.0,48.0,15.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,2d88f470dea2671b430884260f3626b1fe99830a,C++,3.0,3.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,8ee24e7949a203d234489f9da2c5bf45a7d5157d,Objective-C,2.0,1.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,00302787b788c5ff04cb6f62aed5a74d936e86c0,C++,7.0,1.0,6.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,C++,23.0,16.0,7.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++,84.0,81.0,3.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++,51.0,48.0,3.0
cedric-anne,https://github.com/glpi-project/glpi,39e25591efddc560e3679ab07e443ee6198705e2,PHP,4.0,3.0,1.0
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go,521.0,494.0,27.0
cedric-anne,https://github.com/glpi-project/glpi,3dc4475c56b241ad659cc5c7cb5fb65727409cf0,PHP,7.0,5.0,2.0
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go,88.0,61.0,27.0
autor nulo,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,Python,12.0,9.0,3.0
NGPixel,https://github.com/Requarks/wiki,084dcd69d1591586ee4752101e675d5f0ac6dcdc,JavaScript,10.0,8.0,2.0
ChristianTacke,https://github.com/horazont/xmpp-http-upload,82056540191e89f0cd697c81f57714c00962ed75,Python,49.0,15.0,34.0
jimmyjames,https://github.com/auth0/omniauth-auth0,fd3a14f4ccdfbc515d1121d6378ff88bf55a7a7a,Ruby,266.0,236.0,30.0
mark-netalico,https://github.com/OpenMage/magento-lts,26433d15b57978fcb7701b5f99efe8332ca8630b,PHP,6.0,5.0,1.0
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP,211.0,113.0,98.0
daftspunk,https://github.com/octobercms/october,4c650bb775ab849e48202a4923bac93bd74f9982,PHP,67.0,67.0,0.0
LukeTowers,https://github.com/octobercms/october,78a37298a4ed4602b383522344a31e311402d829,PHP,26.0,17.0,9.0
marcphilipp,https://github.com/junit-team/junit4,610155b8c22138329f0723eec22521627dbc52ae,Java,80.0,78.0,2.0
berrnd,https://github.com/grocy/grocy,0624b0df594a4353ef25e6b1874565ea52ce7772,PHP,4.0,2.0,2.0
anuko,https://github.com/anuko/timetracker,d9472904361495f318c9d0294ffd28acaaeae42f,PHP,33.0,21.0,12.0
sauwming,https://github.com/pjsip/pjproject,67e46c1ac45ad784db5b9080f5ed8b133c122872,C,40.0,37.0,3.0
tobydox,https://github.com/veyon/veyon,f231ec511b9a09f43f49b2c7bb7c60b8046276b1,C++,4.0,3.0,1.0
mwallner,https://github.com/chocolatey/boxstarter,67e320491813550b48900e87105a34ceefdcf633,PowerShell,125.0,116.0,9.0
Morantron,https://github.com/spree/spree,e43643abfe51f54bd9208dd02298b366e9b9a847,Ruby,24.0,22.0,2.0
NGPixel,https://github.com/Requarks/wiki,a57d9af34c15adbf460dde6553d964efddf433de,JavaScript,8.0,4.0,4.0
mokaddem,https://github.com/MISP/MISP,d14ce7de709cdde3ecc9433e38e14c682894e88a,PHP,53.0,25.0,28.0
JakubOnderka,https://github.com/MISP/MISP,b0be3b07fee2ab9bf1869ef81a7f24f58bd687ef,PHP,10.0,6.0,4.0
lucaderi,https://github.com/ntop/nDPI,61066fb106efa6d3d95b67e47b662de208b2b622,C,8.0,7.0,1.0
lucaderi,https://github.com/ntop/nDPI,8e7b1ea7a136cc4e4aa9880072ec2d69900a825e,C,51.0,30.0,21.0
catenacyber,https://github.com/ntop/nDPI,b69177be2fbe01c2442239a61832c44e40136c05,C,2.0,1.0,1.0
alextutubalin,https://github.com/LibRaw/LibRaw,20ad21c0d87ca80217aee47533d91e633ce1864d,C++,60.0,60.0,0.0
exelotl,https://github.com/milkytracker/MilkyTracker,7afd55c42ad80d01a339197a2d8b5461d214edaf,C++,7.0,4.0,3.0
cipherboy,https://github.com/dogtagpki/pki,50c23ec146ee9abf28c9de87a5f7787d495f0b72,Python,61.0,58.0,3.0
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C,55.0,38.0,17.0
hardaker,https://github.com/net-snmp/net-snmp,77f6c60f57dba0aaea5d8ef1dd94bcd0c8e6d205,C,18.0,12.0,6.0
murrant,https://github.com/librenms/librenms,e5bb6d80bc308fc56b9a01ffb76c34159995353c,PHP,2.0,1.0,1.0
roberto-ieru,https://github.com/lua/lua,6298903e35217ab69c279056f925fb72900ce0b7,C,5.0,2.0,3.0
roberto-ieru,https://github.com/lua/lua,eb41999461b6f428186c55abd95f4ce1a76217d5,C,25.0,14.0,11.0
roberto-ieru,https://github.com/lua/lua,127e7a6c8942b362aa3c6627f44d660a4fb75312,C,10.0,4.0,6.0
autor nulo,https://github.com/ArtifexSoftware/ghostpdl,5d499272b95a6b890a1397e11d20937de000d31b,C,17.0,11.0,6.0
ilanschnell,https://github.com/ilanschnell/bsdiff4,49a4cee2feef7deaf9d89e5e793a8824930284d7,C,9.0,7.0,2.0
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C,57.0,36.0,21.0
tobhe,https://github.com/openbsd/src,7afb2d41c6d373cf965285840b85c45011357115,C,4.0,2.0,2.0
kdt3rd,https://github.com/AcademySoftwareFoundation/openexr,8b5370c688a7362673c3a5256d93695617a4cd9a,C++,2.0,1.0,1.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,74504503cff86e986bac441213c403b0ba28d58f,C++,4.0,2.0,2.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,6bb36714528a9563dd3b92720c5063a1284b86f8,C++,7.0,7.0,0.0
MichaelMraka,https://github.com/spacewalkproject/spacewalk,74e28ec61d916c42061ef4347121650a1c962b0c,Markdown,13.0,13.0,0.0
poettering,https://github.com/systemd/systemd,637486261528e8aa3da9f26a4487dc254f4b7abb,C,76.0,50.0,26.0
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP,40.0,20.0,20.0
HughR,https://github.com/libreswan/libreswan,471a3e41a449d7c753bc4edbba4239501bb62ba8,C++,2.0,1.0,1.0
flexpaper,https://github.com/flexpaper/pdf2json,80bf71f16c804108fd933e267fe31692aaa509b4,C++,34.0,31.0,3.0
autor nulo,https://github.com/facebook/hhvm,b3679121bb3c7017ff04b4c08402ffff5cf59b13,C++,9.0,6.0,3.0
autor nulo,https://github.com/facebook/hhvm,dabd48caf74995e605f1700344f1ff4a5d83441d,C++,8.0,8.0,0.0
autor nulo,https://github.com/facebook/hhvm,bd586671a3c22eb2f07e55f11b3ce64e1f7961e7,C++,6.0,4.0,2.0
jjergus,https://github.com/facebook/hhvm,c1c4bb0cf9e076aafaf4ff3515556ef9faf906f3,C++,6.0,6.0,0.0
mhorowitz,https://github.com/facebook/hermes,fe52854cdf6725c2eaa9e125995da76e6ceb27da,C++,19.0,18.0,1.0
avp,https://github.com/facebook/hermes,2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,C++,84.0,82.0,2.0
dulinriley,https://github.com/facebook/hermes,b2021df620824627f5a8c96615edbd1eb7fdddfc,C++,67.0,52.0,15.0
FBNeal,https://github.com/facebook/react-native,ca09ae82715e33c9ac77b3fa55495cf84ba891c7,TypeScript,2.0,1.0,1.0
taylorotwell,https://github.com/laravel/framework,44c3feb604944599ad1c782a9942981c3991fa31,PHP,2.0,1.0,1.0
jeanlf,https://github.com/gpac/gpac,6170024568f4dda310e98ef7508477b425c58d09,C,3.0,2.0,1.0
syoyo,https://github.com/syoyo/tinyexr,a685e3332f61cd4e59324bf3f669d36973d64270,C++,16.0,15.0,1.0
autor nulo,https://github.com/pts/sam2p,1d62cf8964bfcafa6561c4c3bb66d4aa4c529a73,C,3.0,2.0,1.0
autor nulo,https://github.com/pts/sam2p,b953f63307c4a83fa4615a4863e3fb250205cd98,C,2.0,1.0,1.0
tbeu,https://github.com/tbeu/matio,5fa49ef9fc4368fe3d19b5fdaa36d8fa5e7f4606,C,39.0,32.0,7.0
fancycode,https://github.com/strukturag/libheif,f7399b62d7fbc596f1b2871578c1d2053bedf1dd,C++,6.0,6.0,0.0
c0diq,https://github.com/plutinosoft/Platinum,9a4ceaccb1585ec35c45fd8e2585538fff6a865e,C++,2.0,1.0,1.0
troglobit,https://github.com/troglobit/uftpd,0fb2c031ce0ace07cc19cd2cb2143c4b5a63c9dd,C,2.0,1.0,1.0
troglobit,https://github.com/troglobit/uftpd,455b47d3756aed162d2d0ef7f40b549f3b5b30fe,C,2.0,1.0,1.0
jcupitt,https://github.com/libvips/libvips,2ab5aa7bf515135c2b02d42e9a72e4c98e17031a,C,2.0,2.0,0.0
saitoha,https://github.com/saitoha/libsixel,cb373ab6614c910407c5e5a93ab935144e62b037,C,8.0,6.0,2.0
saitoha,https://github.com/saitoha/libsixel,7808a06b88c11dbc502318cdd51fa374f8cd47ee,C,16.0,14.0,2.0
trgil,https://github.com/trgil/gilcc,803969389ca9c06237075a7f8eeb1a19e6651759,C,4.0,3.0,1.0
karsonzhang,https://github.com/karsonzhang/fastadmin,e14008ca029d644e2486873fa22629a1d62a7380,PHP,16.0,12.0,4.0
mmatuska,https://github.com/libarchive/libarchive,4f085eea879e2be745f4d9bf57e8513ae48157f4,C,9.0,7.0,2.0
autor nulo,https://github.com/nukeviet/module-shops,742c0e0f74364f7250c2a69f0a957d4e6317be68,PHP,54.0,27.0,27.0
ptelu,https://github.com/LimeSurvey/LimeSurvey,2aada33c76efbbc35d33c149ac02b1dc16a81f62,PHP,4.0,4.0,0.0
JediKev,https://github.com/osTicket/osTicket,d54cca0b265128f119b6c398575175cb10cf1754,PHP,1.0,1.0,0.0
JediKev,https://github.com/osTicket/osTicket,6c724ea3fe352d10d457d334dc054ef81917fde1,PHP,6.0,3.0,3.0
pauldavisthefirst,https://github.com/Ardour/ardour,96daa4036a425ff3f23a7dfcba57bfb0f942bec6,C++,4.0,2.0,2.0
JohnMcLear,https://github.com/ether/etherpad-lite,53f126082a8b3d094e48b159f0f0bc8a5db4b2f4,JavaScript,5.0,5.0,0.0
fancyecommerce,https://github.com/fecshop/yii2_fecshop,8fac6455882333cfe3d81c4121d523813e28e31a,PHP,5.0,3.0,2.0
its-a-feature,https://github.com/its-a-feature/Apfell,5fc64502bc008388514f2b5d1160b677e3b4a7f3,Python,9.0,7.0,2.0
autor nulo,https://github.com/WWBN/AVideo,ecc5f40470bbafff231133f58db1df70f47bfb33,PHP,4.0,4.0,0.0
autor nulo,https://github.com/WWBN/AVideo,218c98cbd4a4a2c15745852bcd0f29faf101bd8c,PHP,2.0,1.0,1.0
seviezhou,https://github.com/avast/retdec,517298bafaaff0a8e3dd60dd055a67c41b545807,C++,6.0,6.0,0.0
yhirose,https://github.com/yhirose/cpp-peglib,0061f393de54cf0326621c079dc2988336d1ebb3,C++,32.0,28.0,4.0
yhirose,https://github.com/yhirose/cpp-peglib,b3b29ce8f3acf3a32733d930105a17d7b0ba347e,C++,17.0,14.0,3.0
jeanlf,https://github.com/gpac/gpac,8e05648d6b4459facbc783025c5c42d301fef5c3,C,2.0,1.0,1.0
jeanlf,https://github.com/gpac/gpac,9eeac00b38348c664dfeae2525bba0cf1bc32349,C,5.0,3.0,2.0
jeanlf,https://github.com/gpac/gpac,093283e727f396130651280609e687cd4778e0d1,C,17.0,13.0,4.0
jeanlf,https://github.com/gpac/gpac,ce01bd15f711d4575b7424b54b3a395ec64c1784,C,3.0,2.0,1.0
iglocska,https://github.com/MISP/MISP,b3550b48f30ad9fef86c5b5c664487aaf6f52787,PHP,39.0,21.0,18.0
roberto-ieru,https://github.com/lua/lua,34affe7a63fc5d842580a9f23616d057e17dfe27,C,9.0,4.0,5.0
roberto-ieru,https://github.com/lua/lua,a585eae6e7ada1ca9271607a4f48dfb17868ab7b,C,6.0,3.0,3.0
invalid-email-address,https://github.com/EyesOfNetworkCommunity/eonweb,c416b52d3b500d96ab40875f95b7c7939628854b,PHP,9.0,6.0,3.0
ddennedy,https://github.com/mltframework/shotcut,f008adc039642307f6ee3378d378cdb842e52c1d,C++,9.0,2.0,7.0
Vogtinator,https://github.com/KDE/ark,8bf8c5ef07b0ac5e914d752681e470dea403a5bd,C++,18.0,3.0,15.0
jordan-wright,https://github.com/gophish/gophish,b25f5ac5e468f6730e377f43c7995e18f8fccc2b,JavaScript,1947.0,1938.0,9.0
