username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
mcollina,https://github.com/fastify/fastify-multipart,a70dc7059a794589bd4fe066453141fc609e6066,JavaScript,106.0,102.0,4.0
arjunshibu,https://github.com/IonicaBizau/set-or-get.js,82ede5cccb2e8d13e4f62599203a4389f6d8e936,JavaScript,2.0,2.0,0.0
eugeneware,https://github.com/eugeneware/changeset,9e588844edbb9993b32e7366cc799262b4447f99,JavaScript,15.0,12.0,3.0
arjunshibu,https://github.com/ASaiAnudeep/deep-override,2aced17651fb684959a6e04b1465a8329b3d5268,JavaScript,4.0,3.0,1.0
angus-c,https://github.com/angus-c/just,dd57a476f4bb9d78c6f60741898dc04c71d2eb53,JavaScript,31.0,30.0,1.0
AntonyGarand,https://github.com/godaddy/node-config-shield,cdba5d3a7accd661ffbc52e208153464bd0d9da6,JavaScript,10.0,7.0,3.0
mgaido91,https://github.com/apache/incubator-livy,4d8a912699683b973eee76d4e91447d769a0cb0d,JavaScript,10.0,7.0,3.0
faisalman,https://github.com/faisalman/ua-parser-js,809439e20e273ce0d25c1d04e111dcf6011eb566,JavaScript,4.0,2.0,2.0
J-Fields,https://github.com/VSCodeVim/Vim,939df0e7fd55a9840dbd4fb3c907315e2a5ef446,JavaScript,34.0,22.0,12.0
Qix-,https://github.com/Qix-/color-string,0789e21284c33d89ebc4ab4ca6f759b9375ac9d3,JavaScript,4.0,2.0,2.0
jorangreef,https://github.com/ronomon/opened,7effe011d4fea8fac7f78c00615e0a6e69af68ec,JavaScript,25.0,18.0,7.0
leibale,https://github.com/NodeRedis/node-redis,2d11b6dc9b9774464a91fb4b448bad8bf699629e,JavaScript,2.0,1.0,1.0
mjwwit,https://github.com/mjwwit/node-XMLHttpRequest,bf53329b61ca6afc5d28f6b8d2dc2e3ca740a9b2,JavaScript,6.0,3.0,3.0
jpuri,https://github.com/jpuri/react-draft-wysiwyg,d2faeb612b53f10dff048de7dc57e1f4044b5380,JavaScript,4.0,2.0,2.0
lpinca,https://github.com/websockets/ws,00c425ec77993773d823f018f64a5c44e17023ff,JavaScript,14.0,13.0,1.0
ArtificialOwl,https://github.com/nextcloud/circles,dbb97a83ccb342c839a54f088aa19b8ba6844b0e,JavaScript,16.0,13.0,3.0
autor nulo,https://github.com/jupyterlab/jupyterlab,504825938c0abfa2fb8ff8d529308830a5ae42ed,JavaScript,1.0,0.0,1.0
isaacs,https://github.com/npm/node-tar,9dbdeb6df8e9dbd96fa9e84341b9d74734be6c20,JavaScript,75.0,75.0,0.0
TekMonksGitHub,https://github.com/TekMonksGitHub/monkshu,4601a9bfdc934d7ac32619ce621652fad0cf452b,JavaScript,4.0,2.0,2.0
laurent22,https://github.com/laurent22/joplin,9c20d5947d1fa4678a8b640792ff3d31224f0adf,JavaScript,4.0,2.0,2.0
webzwo0i,https://github.com/ether/etherpad-lite,a7968115581e20ef47a533e030f59f830486bdfa,JavaScript,1.0,1.0,0.0
lpinca,https://github.com/unshiftio/url-parse,81ab967889b08112d3356e451bf03e6aa0cbb7e0,JavaScript,117.0,107.0,10.0
bewest,https://github.com/nightscout/cgm-remote-monitor,68f3f90e30cc1da57f7e5069f9c4e1467973521f,JavaScript,22.0,16.0,6.0
ready-research,https://github.com/axios/axios,5b457116e31db0e88fede6c428e969e87f290929,JavaScript,2.0,1.0,1.0
ready-research,https://github.com/Vincit/objection.js,46b842a6bc897198b83f41ac85c92864b991d7e9,JavaScript,8.0,7.0,1.0
mokaddem,https://github.com/MISP/MISP,af50add82433eb2a740c3621b99d9d14d2b1e192,JavaScript,4.0,2.0,2.0
daaku,https://github.com/daaku/nodejs-tmpl,4c654e4d1542f329ed561fd95ccd80f30c6872d6,JavaScript,2.0,1.0,1.0
laurent22,https://github.com/laurent22/joplin,feaecf765368f2c273bea3a9fa641ff0da7e6b26,JavaScript,2.0,1.0,1.0
ready-research,https://github.com/prismjs/prism,0ff371bb4775a131634f47d0fe85794c547232f9,JavaScript,6.0,3.0,3.0
mariocasciaro,https://github.com/mariocasciaro/object-path,e6bb638ffdd431176701b3e9024f80050d0ef0a6,JavaScript,6.0,3.0,3.0
yetingli,https://github.com/chalk/ansi-regex,8d1d7cdb586269882c4bdc1b7325d0c58c8f76f9,JavaScript,2.0,1.0,1.0
fabiocaccamo,https://github.com/fabiocaccamo/utils.js,102efafb291ce1916985514440d3bf8a6826890a,JavaScript,8.0,8.0,0.0
pksunkara,https://github.com/pksunkara/inflect,a9a0a8e9561c3487854c7cae42565d9652ec858b,JavaScript,4.0,2.0,2.0
snipe,https://github.com/snipe/snipe-it,bda23bb1e66fd7ce42c75c69cf5eea4e80865c1c,JavaScript,4.0,4.0,0.0
Philip-Larsen-Donnelly,https://github.com/dhis2/dhis2-core,16674ac75127b0e83691c6b1c9ce745e67ab58b6,JavaScript,14.0,5.0,9.0
wooorm,https://github.com/remarkjs/remark-html,b75c9dde582ad87ba498e369c033dc8a350478c1,JavaScript,81.0,47.0,34.0
dvesh3,https://github.com/pimcore/pimcore,34ed0e050ff679b4b38414aef48ea1ff956f907a,JavaScript,28.0,15.0,13.0
dvesh3,https://github.com/pimcore/pimcore,3c2a14e676a57e5d77a16255965988eef48f9065,JavaScript,21.0,20.0,1.0
88250,https://github.com/vanessa219/vditor,8d4d0889dd72b2f839e93a49db3da3a370416c7d,JavaScript,2.0,1.0,1.0
mgol,https://github.com/jquery/jquery-ui,effa323f1505f2ce7a324e4f429fa9032c72f280,JavaScript,27.0,25.0,2.0
lminiero,https://github.com/meetecho/janus-gateway,f62bba6513ec840761f2434b93168106c7c65a3d,JavaScript,2.0,1.0,1.0
