username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
ZweiSteinSoft,https://github.com/phpmyadmin/phpmyadmin,d4f754c937f9e2c0beadff5b2e38215dde1d6a79,PHP,12.0,6.0,6.0
autor nulo,https://github.com/e107inc/e107,f80e417bb3e7ab5c1a89ea9ddd2cd060f54464e1,PHP,10.0,10.0,0.0
sidler,https://github.com/kajona/kajonacms,8f1b18150cc2a8f27c96d9c4f94a81022fbb61e3,PHP,16.0,11.0,5.0
stephenlawrence,https://github.com/opendocman/opendocman,d202ef3def8674be61a3e4ccbe28beba4953b7ce,PHP,1.0,1.0,0.0
autor nulo,https://github.com/lingej/pnp4nagios,cb925073edeeb97eb4ce61a86cdafccc9b87f9bb,PHP,2.0,1.0,1.0
autor nulo,https://github.com/lingej/pnp4nagios,e4a19768a5c5e5b1276caf3dd5bb721a540ec014,PHP,2.0,1.0,1.0
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,d23fbbd6c8434169967cf8bd2c5a4a0b569c352a,PHP,4.0,2.0,2.0
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,9938bcd1df8ea27052557c722a67b00c0e7d6cb6,PHP,11.0,6.0,5.0
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,3a6dd6b44cef2fa3f96f403e1cb971d8d0d694b5,PHP,11.0,1.0,10.0
autor nulo,https://github.com/pderksen/WP-Google-Calendar-Events,a701ceeb410bdda9d96c9d3d12104630df5d5b43,PHP,32.0,16.0,16.0
lem9,https://github.com/phpmyadmin/phpmyadmin,304fb2b645b36a39e03b954fdbd567173ebe6448,PHP,3.0,2.0,1.0
lem9,https://github.com/phpmyadmin/phpmyadmin,c1a3f85fbd1a9569646e7cf1b791325ae82c7961,PHP,20.0,14.0,6.0
autor nulo,https://github.com/LaboCNIL/CookieViz,489b6050f6c53fe7b24c4bed3eeb9c25543960e2,PHP,18.0,14.0,4.0
rombert,https://github.com/mantisbt/mantisbt,f779e3d4394a0638d822849863c4098421d911c5,PHP,29.0,23.0,6.0
mantis,https://github.com/mantisbt/mantisbt,cabacdc291c251bfde0dc2a2c945c02cef41bf40,PHP,11.0,11.0,0.0
autor nulo,https://github.com/Pligg/pligg-cms,4891c4d8742b9dabd67e7250840e3434865aebed,PHP,4.0,3.0,1.0
autor nulo,https://github.com/Pligg/pligg-cms,efb967b944375cd3ea3cd84c80d86d339dbe030e,PHP,4.0,2.0,2.0
CaMer0n,https://github.com/e107inc/e107,9249f892b1e635979db2a830393694fb73531080,PHP,27.0,21.0,6.0
autor nulo,https://github.com/forkcms/forkcms,4a7814762adf4f56f932d95146c7e4126d872114,PHP,2.0,1.0,1.0
luke-,https://github.com/humhub/humhub,febb89ab823d0bd6246c6cf460addabb6d7a01d4,PHP,31.0,23.0,8.0
dregad,https://github.com/mantisbt/mantisbt,e7e2b5503580e42db9d91e0d599d61d3ff03c27e,PHP,2.0,1.0,1.0
gbuckingham89,https://github.com/atutor/ATutor,950a0299954e69b8742cc1f1a632f564435d4d7d,PHP,7.0,5.0,2.0
autor nulo,https://github.com/gosa-project/gosa-core,e35b990464a2c2cf64d6833a217ed944876e7732,PHP,2.0,1.0,1.0
philippK-de,https://github.com/philippK-de/Collabtive,9ce6301583669d0a8ecb4d23fb56e34b68511335,PHP,2.0,1.0,1.0
koosh,https://github.com/sauruscms/Saurus-CMS-Community-Edition,1bc272874a86eaab99dccd00b29177423fd83877,PHP,2.0,2.0,0.0
kimono,https://github.com/zencart-ja/zc-v1-series,022949bd09444d7e58703cc537dbbd5744c381b8,PHP,38.0,32.0,6.0
